date,followers,location,Tweets,word_count,char_count,avg_word,hastags,numerics
2018-09-21 23:24:12,1066,Miraflores,"En Blankitos mode (@ Mercado 28 in Lima, Departamento de Lima) https://t.co/Le6ujSd9Sm https://t.co/mkjeH3ftQa",13,110,7.538461538461538,0,1
2018-09-21 23:24:24,179,Surquillo,💖🌙 https://t.co/yRirrHhpGu,2,26,12.5,0,0
2018-09-21 23:24:25,184,San Borja,@NicolasLucar @Phill_Butters @exitosape Aun así no votare por la Capuñay,10,72,6.3,0,0
2018-09-21 23:24:38,371,San isidro,@mentagatuna JAJAJAJAJA vamos a correr mañana o el dromingo 🤸,10,61,5.2,0,0
2018-09-21 23:24:49,347,San Juan de Miraflores,Me enamore ❤️,3,13,3.6666666666666665,0,0
2018-09-21 23:24:56,184,San Borja,@AlbertoSativa https://t.co/IcCfywHNK7,2,38,18.5,0,0
2018-09-21 23:25:04,347,San Juan de Miraflores,Me enamoré ❤️,3,13,3.6666666666666665,0,0
2018-09-21 23:25:05,550,Rimac,"acabo de ver en instagram a @mikkielias corriendo un auto de carreras , abro hilo https://t.co/692Bk2lwKZ",16,105,5.625,0,0
2018-09-21 23:25:06,550,Rimac,NANI? SAZON DORIFTO? @mikkielias 😂🔥😱 https://t.co/fX71e7gxjb,6,60,9.166666666666666,0,0
2018-09-21 23:25:10,177,Santiago de Surco,@MilagrosLeivaG @ConvocaPe Siempre el doble rasero!! 🙄,7,54,6.857142857142857,0,0
2018-09-21 23:25:15,605,Peru,este video ta que me adormece rico,7,34,4.0,0,0
2018-09-21 23:25:35,159,Lima,Buen inicio de semana #EscuelaDeDanzaUNMSM en Facultad de Letras y Ciencias Humanas - UNMSM https://t.co/C3D4toOqTc,15,115,6.733333333333333,1,0
2018-09-21 23:25:37,314,Lima,@mazunki1 @Polerizado @legastezo Lo Estoi asiendo vien? https://t.co/utJFwVaKBS,8,79,9.0,0,0
2018-09-21 23:25:43,537,Los Olivos,"La caída de periquito butters continúa, ojalá desaparezca gordo asqueroso, convenido, racista, homofobico, tu final… https://t.co/VFj5enBlSo",16,140,7.8125,0,0
2018-09-21 23:26:07,1067,San isidro,@rcterrones ¿Pero quién es más guapo que tú?,8,44,4.625,0,0
2018-09-21 23:26:08,224,Los Olivos,@PolHolguin Jajajaja que feo!!! Yo también quiero ir a ese,10,58,4.9,0,0
2018-09-21 23:26:09,10,Peru,"Que la paz que anuncian con sus palabras esté primero en sus corazones, por un mundo mejor la #FamiliaLUCARBAL les… https://t.co/zyCK8qJUCn",21,139,5.666666666666667,1,0
2018-09-21 23:26:16,694,Bellavista,@GeMarines @juan_delgado https://t.co/P6IsMLFdH1,3,48,15.333333333333334,0,0
2018-09-21 23:26:19,394,Lima,@Rosario_Sasieta 😍,2,18,8.5,0,0
2018-09-21 23:26:25,537,Los Olivos,"La caída de puerco butters continúa, ojalá desaparezca gordo asqueroso, convenido, racista, homofobico, tu final ca… https://t.co/8kwUV1VRfx",17,140,7.294117647058823,0,0
2018-09-21 23:26:36,93,Lima,"Necesito una Bavarian o una Boston Crema o las 2 de @DunkinDonutsPE, repito NECESITO!!! #PorPiedad #PorFavor… https://t.co/4W3SeeZcUd",17,133,6.882352941176471,2,1
2018-09-21 23:26:37,116,Jesús Maria,"@IvanReateguiF @TatianaAstengoB En el Perú, se sabe que para ganar hay que saber poner vasitos uno sobre otro. Lo d… https://t.co/tWAjGqm4zj",21,140,5.714285714285714,0,0
2018-09-21 23:26:38,828,San isidro,“Monster” (2003) Patty Jenkins #movies (@ Auditorio PETROPERU in Lima) https://t.co/5RWC1LRbTM,11,94,7.636363636363637,1,0
2018-09-21 23:26:52,314,Peru,"@Maecogamer7 Esto podría ser más relatable de lo que me gustaría admitir...

O lo era, mejor dicho.",16,99,4.823529411764706,0,0
2018-09-21 23:26:57,39,San Martin de Porres,"@CesarNakazaki Pero a que te refieres , a la ""  cuestión de confianza "" ? La confianza le da y una persona a otra!… https://t.co/MZY0mSqyfZ",26,139,4.56,0,0
2018-09-21 23:26:59,1171,Miraflores,"Hermosos paisajes...
.
.
.
.
.
#Sun #Travel #Miraflores #Sunchine #After #Ocean #Sky #Heaven #Fly #Focus #Peace… https://t.co/yWGhjQGdLf",13,136,6.2105263157894735,11,0
2018-09-21 23:27:01,31,Santiago de Surco,@eabusad @Luccio_lpx No reelección congresista.,5,47,8.6,0,0
2018-09-21 23:27:20,160,Magdalena del Mar,@Estrellita_0910 @EjercitoSazon @mikkielias @cathysaenz @MACROUS @atvpe @JhonnathanRO Rojo por supuesto ❤,11,105,8.636363636363637,0,0
2018-09-21 23:27:38,59,Santiago de Surco,"Torta matrimonio !! en Santiago De Surco, Lima, Peru https://t.co/RloZDnunRR",10,76,6.7,0,0
2018-09-21 23:27:38,809,San Miguel,"Si el @congresoperu unicameral no funciona como debería, que nos garantiza que con dos cámaras funcione mejor! La p… https://t.co/3Tr0Uku0B4",20,140,6.05,0,0
2018-09-21 23:27:38,1,San Borja,"@MarisaGlave @MilagrosLeivaG El pais va a estar feliz cuando Hinostroza esté en la Carcel , congresistas, porque se… https://t.co/JDMhjADctQ",19,140,6.421052631578948,0,0
2018-09-21 23:27:39,1339,La Molina,"No sé si se percataron, pero cada que #Lemos hace un gol, pasa algo https://t.co/FDzSGuleDn",15,91,5.133333333333334,1,0
2018-09-21 23:27:42,343,Magdalena Vieja,Había que tener un corazón muy grande para soportar alejarse de casa.,12,69,4.833333333333333,0,0
2018-09-21 23:27:59,133,San Borja,"Es claro que un reglamento NO PUEDE modificar la constitución, esa sería la respuesta lógica y razonable del TC, si… https://t.co/4MJA3RIsTI",21,140,5.714285714285714,0,0
2018-09-21 23:28:42,14,Lima,Te amó @karolsevilla  quisiera estar hay para ver ese momento que la tierra me teletransporte a México en estos mom… https://t.co/YBfAYhPwXE,22,140,5.666666666666667,0,0
2018-09-21 23:28:52,232,Magdalena Vieja,Yo MALDITA SEA YO YO YO,6,23,3.0,0,0
2018-09-21 23:29:13,1339,La Molina,"@xtianras Se dice, a la mierda todo!",7,36,4.285714285714286,0,0
2018-09-21 23:29:14,80,Miraflores,"Seguimos con los #Reencuentros con amigos de toda la vida #Since1985 
.
💚✨👧🏻👧🏻👦🏻
#Weber #Friends #Amigos #Lima… https://t.co/Adh4v8IgYf",16,135,6.5,6,0
2018-09-21 23:29:44,0,Peru,@fanny_putita Que rica bebe; estas espectacular; veo que estas angustiada; en verdad es serio lo que te pasa; no me… https://t.co/w9UWRPOwrc,21,140,5.714285714285714,0,0
2018-09-21 23:29:49,93,Lima,"Necesito una Bavarian o una Boston Crema o las 2, repito NECESITO!!! @DunkinDonutsPE #PorFavor #PorPiedad  #Antojo #21Sept #MiVida",19,130,6.222222222222222,5,0
2018-09-21 23:29:51,14897,San Miguel,@mantocapocho @exitosape Causa y efecto.,5,40,7.2,0,0
2018-09-21 23:29:53,162,San isidro,"Estuve buscando, y no encontré muchas reseñas de restaurantes saludables/veganos. @paolamiglio por casualidad has e… https://t.co/MbCYBDITEl",16,140,7.8125,0,0
2018-09-21 23:29:58,54,Peru,"@Maavata @FernandoArmasCa @Phill_Butters no soy parte del circulo que manifiestas, pero lo sigo por su estilo.",16,110,5.9375,0,0
2018-09-21 23:29:59,147,Peru,"Directo en aproximadamente 2 Horas.

Un posible invitado al mismo para hablar sobre el episodio de mañana xD.",17,109,5.055555555555555,0,1
2018-09-21 23:30:01,116,Jesús Maria,@KarinaBeteta01 Por eso tu ama está tan presta a la investigación por los cócteles y rifas. Pídele que se allane a… https://t.co/1W9y537jcj,22,139,5.363636363636363,0,0
2018-09-21 23:30:01,480,Surquillo,"18:30:02,WS2080
Wind:90°at1.1km/h Gust:5.0km/h,
T:17.2°C/DP:14.8°C,
HeatIndex:17.2°C,
1012.7:Hpa,
PP:0.0mm,
Hum:86%
#Weathercloud",2,129,13.444444444444445,1,0
2018-09-21 23:30:10,618,Santiago de Surco,@gabignolo Se lo quitas a Tato 😁😁,7,33,3.857142857142857,0,0
2018-09-21 23:30:19,605,Peru,pqq todos son tan chancones tmrr quiero ser como ustedesssss,10,60,5.1,0,0
2018-09-21 23:30:31,112,Santiago de Surco,¿Ahora los hombres también se pintan las uñas? Mi momento ha llegado.,12,69,4.833333333333333,0,0
2018-09-21 23:30:35,605,Peru,Soy un camaleón lo confieso,5,27,4.6,0,0
2018-09-21 23:30:37,35,Peru,@MichelsAriza @nsugobono @SomosElComercio @Analiapop @CeciliaTaitV OK. Jalisco  mantente en tu idea,12,99,8.0,0,0
2018-09-21 23:30:45,1339,La Molina,"@fernandodavilac Por eso digo que cada que #Lemos hace un gol, pasa algo",13,72,4.615384615384615,1,0
2018-09-21 23:31:07,37,Jesús Maria,@juvelycaceresm Maradonna y los polvos de angel,7,47,5.857142857142857,0,0
2018-09-21 23:31:22,300,Peru,Porque la creación clama con un lenguaje simple a su creador.,11,61,4.636363636363637,0,0
2018-09-21 23:31:29,360,San Miguel,"@paolastonexxx @gollsh_ Como quisiera ser esos leggins que tienes puestos, para tener tus ricas y jugositas nalgas juntito a mí.",20,128,5.45,0,0
2018-09-21 23:31:38,394,Magdalena Vieja,"El despido:
""No respetar las pautas de publicidad para los otros medios del grupo  Capuñay
Negarse a hablar con cor… https://t.co/6mRvn3fPRI",19,140,5.666666666666667,0,0
2018-09-21 23:31:45,40,Ate,@alvarezrodrich Plop!!!! SINVERGÜENZAS de mierda,5,48,8.8,0,0
2018-09-21 23:32:20,394,Lima,"@betovillarc Hoy fui a @KFC_Peru de Pueblo Libre y para ir al baño tienes que poner una clave, mismo cajero. Plop.",21,114,4.476190476190476,0,0
2018-09-21 23:32:25,38,El Agustino,@FiscaliaPeru Que aras de la transparencia q renuncie este mentiroso fiscal @PedroChavarryV,12,91,6.666666666666667,0,0
2018-09-21 23:32:29,420,San isidro,"#ChapaTuCongresistaYDileSusVerdades
Me uno a la campaña, o ahora que está de moda, mejor creemos un challenge.",15,110,5.9375,1,0
2018-09-21 23:32:39,425,Surquillo,Ayayay!,1,7,7.0,0,0
2018-09-21 23:32:48,133,San Borja,@NellyCuadrosC es kongresista? Cuantos proyectos de ley a presentado y cuantos han sido aprobados? Pertenece a la b… https://t.co/DaOIi4jYK2,19,140,6.421052631578948,0,0
2018-09-21 23:32:54,510,Lince,Una csmre se sube al corredor con su huevada de KFC aagg maldita me cagó de hambre😪😪😪,17,85,4.0588235294117645,0,0
2018-09-21 23:33:04,870,Jesús Maria,"Me cago en la ptm,
Qué paja.",6,28,3.142857142857143,0,0
2018-09-21 23:33:14,40,Ate,"@MilagrosLeivaG @ConvocaPe Pura basura congresal, dejen de entrevistar cojudeces y gente basura",12,95,7.0,0,0
2018-09-21 23:33:21,510,Lince,@sandrapam15 Bullll ???,3,23,7.0,0,0
2018-09-21 23:33:25,143,Lima,Lo mejor de estar en el tráfico es escuchar todo mi playlist. ❤️,13,64,4.0,0,0
2018-09-21 23:33:30,1339,La Molina,@NicolasLucar @Phill_Butters @exitosape https://t.co/ycnDW8prZV,4,63,15.0,0,0
2018-09-21 23:34:01,1339,La Molina,@J_Cruzaz En mi cama nadie es como tú,8,37,3.75,0,0
2018-09-21 23:34:19,1740,Breña,@MartinVizcarraC Referéndum 👉🏻 Quieres cárcel para los corruptos 👉🏻 ex presidente @ppkamigos @NadineHerediaA y el c… https://t.co/XEybQbJCvt,17,140,7.294117647058823,0,0
2018-09-21 23:34:27,510,San Borja,"@ClubALoficial @UComercio Lemos debe ser nacionalizado de una vez, antes que el maestro Tavarez se lo jale 🤣",18,108,5.055555555555555,0,0
2018-09-21 23:34:36,3,Lima,https://t.co/5P9MW8FV6G,1,23,23.0,0,0
2018-09-21 23:34:45,1119,Santiago de Surco,@tomass_mc https://t.co/FmgqUOH6gg,2,34,16.5,0,0
2018-09-21 23:34:54,1013,San isidro,@BeingoleaA @DButron20 Tas subiendo es verdad.,6,46,6.833333333333333,0,0
2018-09-21 23:34:57,8398,Peru,"@granputo22cm ¿POR QUE NO TE LO FOLLAS PUTO? YA ES UN SECRETO A VOCES QUE HACE DE PASIVO Y QUE LE GUSTA LA VERGA, H… https://t.co/Raf6kB7bNM",26,140,4.423076923076923,0,0
2018-09-21 23:34:58,32,Magdalena Vieja,"Si no te nace,
No te nace

Así de simple..!
Nadie está para rogarle a una persona de las cosas que debería hacer. S… https://t.co/ySUQLzK8KO",22,140,4.6,0,0
2018-09-21 23:35:01,256,Magdalena Vieja,"“Dice «como tú me conoces, me vas a votar»... ¡Pero yo no sé quién es Madueño!”

-Grompone, R. (2018)",18,101,4.315789473684211,0,0
2018-09-21 23:35:03,40,Ate,"@RPPNoticias Pobre Perú, hay muchas personas con este gen racista, pobres diablos racistas",13,90,6.0,0,0
2018-09-21 23:35:24,180,Barranco,https://t.co/UGD1jJN9CH,1,23,23.0,0,0
2018-09-21 23:35:39,8848,Peru,@DROGADADELETRAS @sebasgmouret Ya quiero ver todos los vlogs ♥,9,62,6.0,0,0
2018-09-21 23:35:41,40,Ate,"@MermeButters @exitosape Pobre imbécil despreciable parásito, púdrete!!!",7,72,9.428571428571429,0,0
2018-09-21 23:35:53,840,Lima,Bueno sólo queda seguir las indicaciones 😥 https://t.co/IG6cVJGoxU,8,66,7.375,0,0
2018-09-21 23:36:06,300,Peru,Se debe partir del principio esencial que se observa en todos los sistemas naturales y de allí deducir sus consecuencias y detalles.,22,132,5.045454545454546,0,0
2018-09-21 23:36:20,394,Magdalena Vieja,"@JhosepJAFM @sigridbazan @claudiacisneros Bueno, tu lo has hecho.",8,65,7.25,0,0
2018-09-21 23:36:33,35,Peru,"@TatianaAstengoB @nellyfish2018 la tía Fiklomena esta solo acostumbrada a ser la Chi cheño de Vladimiro, ver foto m… https://t.co/jC7cw3fUqq",19,140,6.421052631578948,0,0
2018-09-21 23:37:24,167,Miraflores,"There’s no place like home! 🏠 🐈 
#happy #blessed  🙏🏻 
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#fit #fashion #love #style… https://t.co/RLgoIaFMdR",16,133,3.5172413793103448,6,0
2018-09-21 23:37:31,2584,Lima,"@Slash @MylesKennedy Happy Release Day “Living The Dream” 🤩🎩🤘🏻 Congrats from Peru 🇵🇪

#LivingTheDream https://t.co/5TgR04D6iK",14,125,7.333333333333333,1,0
2018-09-21 23:37:33,314,Lima,"@Maecogamer7 Bueno, es lo que tiene el no poder asegurar una buena nacionalidad, quién va a querer nacionalizarse d… https://t.co/PoRje4SGaX",20,140,6.05,0,0
2018-09-21 23:38:03,626,Peru,"* Entra a twitter en el almuerzo *

- Philip Butter se va de Exitosa 👏🏻

* Entra a twitter al final del día laboral… https://t.co/wD4Dxkt25O",24,140,4.346153846153846,0,0
2018-09-21 23:38:40,136,Magdalena Vieja,"Cuando llegan visitas así, solo me quedo a la espera de la comida 😂😂😂",14,69,4.0,0,0
2018-09-21 23:38:42,64,San Martin de Porres,Mentira só morreram os dois lá mesmo,7,36,4.285714285714286,0,0
2018-09-21 23:38:59,394,Magdalena Vieja,@delurens @exitosape Realmente no quedan canales de comunicación que difundan voces que discrepan del Gbno. Salvo señal de internet.,19,132,6.0,0,0
2018-09-21 23:39:16,70,San isidro,Ya no cambia 🤙🏽,4,15,3.0,0,0
2018-09-21 23:39:26,822,San isidro,@BrianHanz Jajajajaaja tu eres una falla,6,40,5.833333333333333,0,0
2018-09-21 23:39:28,149,Peru,"@mal_menor Zureck ha cambiado la frecuencia de limpieza de calles, antes era 2 veces x semana, ahora son 2 veces al… https://t.co/PENCChQ42k",22,140,5.409090909090909,0,2
2018-09-21 23:39:48,0,Ate,@Sedapal Tengo demora hasta ahora no revonectan mi servicio de agua . Pagué en la mañana y nada. Mi número de contr… https://t.co/wEicVYPwJ7,23,140,5.130434782608695,0,0
2018-09-21 23:40:20,200,Miraflores,"Escribo perdón en mis labios por besarte sin ataduras, sin pedirte permiso, cual enfermo frente a la cura.",18,106,4.944444444444445,0,0
2018-09-21 23:41:16,4,San Martin de Porres,"@NicolasLucar Uy curuju, que paso??",5,35,6.2,0,0
2018-09-21 23:41:33,39,San Martin de Porres,@chiolaro Ese congreso solo saben gritar. Es un loquerio. Y el mas psicópata es ese puneño,16,90,4.6875,0,0
2018-09-21 23:41:54,208,Santiago de Surco,O show tem q continuar,5,22,3.6,0,0
2018-09-21 23:42:41,35,Peru,@alvarezrodrich @nellyfish2018 @ManuelVelardeD @AlertaRacismo creo que se han equivocado y han colocado la foto de la momia Juanita,18,131,6.333333333333333,0,0
2018-09-21 23:42:50,254,La victoria,Final de copa sudamericana 2019 en Lima será sin populares también por ser de 'alto riesgo'.,16,92,4.8125,0,1
2018-09-21 23:42:56,367,San isidro,@Paolocarlos25 @totalclaridad @FloroPeruano @Phill_Butters A quien ganó paolo ?,9,79,7.888888888888889,0,0
2018-09-21 23:42:57,314,Peru,@eabusad Tentado a quemar el ejemplar del Expediente Prado que compré hace unos años. #OkNo,15,91,5.133333333333334,1,0
2018-09-21 23:43:16,124,Magdalena Vieja,Quiero postrecitos pero mí billetera no me lo permite ☹️,10,56,4.7,0,0
2018-09-21 23:43:23,134,La Perla,🙏🏻🙏🏻🙏🏻,1,6,6.0,0,0
2018-09-21 23:43:33,112,Santiago de Surco,"Mi mamá hoy tiene un Concurso de Danza, ella no fue cuando concursé en el Colegio y pasé la vergüenza más grande de… https://t.co/BAS0q2NfU0",24,140,4.875,0,0
2018-09-21 23:43:57,664,San Juan de Lurigancho,@m_mmmarie Orgullosa 100%,3,25,7.666666666666667,0,0
2018-09-21 23:44:01,177,Santiago de Surco,@agildemeisterrh Se alinearon con los #cuellos blancos de choquehuanca,9,70,6.888888888888889,1,0
2018-09-21 23:44:17,124,Magdalena Vieja,P E R F E C T A 😍♥️,9,19,1.2222222222222223,0,0
2018-09-21 23:44:21,375,Jesús Maria,Vamo’ Orejas!!! 👂,3,17,5.0,0,0
2018-09-21 23:44:29,371,San isidro,La Señora K le ha prestado cuentas falsas a Phillip Butters para hacernos creer que hay gente indignada por la reso… https://t.co/OP74H8mEyD,22,140,5.409090909090909,0,0
2018-09-21 23:44:32,0,Peru,@SrtaLyna Lyna el 23 de octubre se dice que el Just Dance 2019 sale a la venta,17,78,3.6470588235294117,0,2
2018-09-21 23:44:39,133,San Borja,Que sientan “el cariño” que le tiene la población a la mafia fujiaprista y al matón de chacra @hectorbecerrilr,19,110,4.842105263157895,0,0
2018-09-21 23:44:46,102,Comas,"AHHHH ME ENCANTAAAAAAA ✨❤️❤️

@BTS_twt",4,38,6.6,0,0
2018-09-21 23:44:54,618,Santiago de Surco,@josienbarnes En el del bar lo jaló del cuello al pobre Gabi casi lo desnuca 😐😐,16,79,4.0,0,0
2018-09-21 23:45:11,29,Ate,@RicardoBelmontC donde esta el dinero de tanta gente q compro acciones en tu ex dichoso canal,16,93,4.875,0,0
2018-09-21 23:45:14,395,Magdalena Vieja,"@alvarezrodrich @bcrpoficial A cuáles de los 6 se refiere?
Luis Miguel Palomino Bonilla 
José Chlimper Ackerman
Elm… https://t.co/1z4FpLyMcd",16,140,6.777777777777778,0,1
2018-09-21 23:45:18,314,Peru,¿Museo de qué podía ser esa porquería?,7,38,4.571428571428571,0,0
2018-09-21 23:45:25,35,Peru,@alvarezrodrich @nellyfish2018 Alvarez Rodrich otro de los que le tienen miedo pánico a la INSURGENCIA  ¿ POR QUÉ SERÁ ?,21,120,5.0,0,0
2018-09-21 23:45:38,102,Comas,Ustedes dos me encantan💖💕,4,25,5.5,0,0
2018-09-21 23:45:45,419,La Molina,"Descubrirte, descubriendo el mundo... #lego #legoseriusplay #work #playing en UCAL | Universidad de Ciencias y Arte… https://t.co/PoziZg4aBV",17,140,7.294117647058823,4,0
2018-09-21 23:45:54,1047,Peru,Impossible dejar de morbosear con sta Buena verga que se maneja .... Rica foto que t pone cachondo .. Quisiera sent… https://t.co/HFfp8aipoG,22,140,5.409090909090909,0,0
2018-09-21 23:45:56,86,Miraflores,Most embarrassing moment of my life so far n///n,9,48,4.444444444444445,0,0
2018-09-21 23:46:04,23,Miraflores,"Alv bueno, la vida sigue😂",5,25,4.2,0,0
2018-09-21 23:46:20,149,Peru,"@QuiqueBardelli No soy seguidor de Fujimori, pero creo que mas conveniente es que se quede donde esta, si algo le s… https://t.co/vBQH0Porj7",22,140,5.409090909090909,0,0
2018-09-21 23:46:21,655,San isidro,ENTIENDAN GILES.,2,16,7.5,0,0
2018-09-21 23:46:28,546,Miraflores,"De niño quise ser granjero y camionero, d adolescente ser arquitecto, luego ser campeón, hoy solo quiero ser Feliz,… https://t.co/rdJLvV3n8t",20,140,6.05,0,0
2018-09-21 23:46:47,230,San Juan de Miraflores,https://t.co/q4SD0FMGXG,1,23,23.0,0,0
2018-09-21 23:46:54,604,Miraflores,"Un día eres joven y al otro buscas naranja en oferta ! 😰 (at @MetroPeru in Lima, Peru, Lima) https://t.co/8MKldmEnmV",20,116,4.85,0,0
2018-09-21 23:47:00,277,Santiago de Surco,"Framing Around. (#LifesABlur)

Edited with #VSCo 
#vscoX #streetphotography 
#LimaPeru #igersperu 
#everydayperu… https://t.co/xh7PkKFjxu",11,137,10.166666666666666,6,0
2018-09-21 23:47:04,77,San isidro,"Vamos al bosque de El Olivar!!! Desde que llegue a Lima hice uso de este espacio público y pulmón de la ciudad, aho… https://t.co/j81HygQcrN",24,140,4.875,0,0
2018-09-21 23:47:45,35,Peru,"@TaniaCS @nellyfish2018 @heduardo50 @CesarVPeru por fin, una dama peruana que abre los ojos a la realidad",16,105,5.625,0,0
2018-09-21 23:47:51,655,San isidro,Y el mundo es mas pequeño que una hormiga.,9,42,3.7777777777777777,0,0
2018-09-21 23:47:59,828,San Miguel,@kathyfrisancho china preciosaaaa!!,3,35,11.0,0,0
2018-09-21 23:48:06,61,Magdalena del Mar,Tareas de Especialidad.,3,23,7.0,0,0
2018-09-21 23:48:15,655,San isidro,"Un crema más en el área, de nueve.",8,34,3.375,0,0
2018-09-21 23:48:32,395,Magdalena Vieja,"""Elegir gobernantes de izquierda es un error, pero olvidar sus verdaderas intenciones es mucho peor"" .-El Montonero.",17,116,5.882352941176471,0,0
2018-09-21 23:48:35,288,Miraflores,"GRAN TRIUNFO 💙.

1 U. Comercio - Alianza Lima 3.

Estos son los puntos que dan un campeónato. Ahora a seguir así qu… https://t.co/zRdd8JYq4K",22,140,4.791666666666667,0,1
2018-09-21 23:48:51,1624,Miraflores,"Ayer, en el Estreno de #UnMisterioUnaPasión , aquí te luciste @AndreaLunaPeru ame a [Lucia] capa eres felicitacione… https://t.co/yriXZyYoxs",18,140,6.833333333333333,1,0
2018-09-21 23:48:52,314,Lima,"@larepublica_pe Bien por Medellín, es hora de extirpar ese culto ridículo y huachafo que le tienen a ese gordo asqu… https://t.co/309QwePkhm",21,140,5.714285714285714,0,0
2018-09-21 23:49:32,397,Lima,"Hoy @ClubALoficial ganó y ganó bien con autoridad, con un @Leaobutron enorme, y con tres goles uruguayos,  que más… https://t.co/aVqelk73OH",21,139,5.95,0,0
2018-09-21 23:49:33,655,San isidro,Cómo matan nuestro fútbol los altos directivos.,7,47,5.857142857142857,0,0
2018-09-21 23:49:43,3,Puente Piedra,@claudiacisneros Se ve q no piensas antes de  escribir cuando pienses te quedarías callada,15,90,5.428571428571429,0,0
2018-09-21 23:49:49,38,El Agustino,"@exitosape por El heroico acto de botar Al maton Philip Water, votare por @EstherCapunay",14,88,5.357142857142857,0,0
2018-09-21 23:50:08,154,San Miguel,"@vedazs16 No simpatizo para nada con FP, pero se escribe ""lideresa"", con ""S"" y no con ""Z"". Quién va a criticar algo… https://t.co/LiBfVbsTln",23,140,5.130434782608695,0,0
2018-09-21 23:50:10,275,Santiago de Surco,https://t.co/EGZmxChTpG 🙏🏻,2,26,12.5,0,0
2018-09-21 23:50:16,149,Peru,"@jgodoym Alguien recuerda, si Alberto Fujimori debatió con algún adversario político?, no incluir a MVLL.",15,105,6.066666666666666,0,0
2018-09-21 23:50:24,314,Lima,@PeruvianBojack Recién me di cuenta que volviste a ser el cabeza de caballo :O,14,78,4.642857142857143,0,0
2018-09-21 23:50:24,664,San Juan de Lurigancho,Aaaaaaa XD,2,10,4.5,0,0
2018-09-21 23:50:26,68441,Miraflores,Gracias tocaya !,3,16,4.666666666666667,0,0
2018-09-21 23:50:32,605,Peru,@piacolina98 JAJAJJAJA toy aburrida me he largado como he querido,10,65,5.6,0,0
2018-09-21 23:50:34,9018,San isidro,"@RicardoBelmontC ratificó que no asistirá al debate organizado por el @JNE_Peru para el 30 de setiembre próximo.

#EnVivo por @canalN_",19,134,5.7,1,1
2018-09-21 23:50:53,773,San isidro,POR FAVOOORR!! 😍😍 https://t.co/g8AHI7vkM2,4,41,9.5,0,0
2018-09-21 23:51:03,664,San Juan de Lurigancho,Cuando estoy en casa no me da ni media hambre pero no estuviera yo en Polvos Rosados,17,84,4.0,0,0
2018-09-21 23:51:28,35,Peru,"@SputnikMundo miércoles, que tales libertades se toman estos refugiados que han venido a que les matemos el hambre, que dicen tener",21,131,5.285714285714286,0,0
2018-09-21 23:51:32,107065,Lince,"'amnistía' es ahora una tendencia en #Lima

https://t.co/0QxPePf2aY https://t.co/3wqCsqzYjF",8,91,9.11111111111111,1,0
2018-09-21 23:51:34,178,Santiago de Surco,"@VeroLinaresC @Cecilia605040 @MartinVizcarraC Significa intromisión de poderes #viscarragolpista, el congreso no es… https://t.co/BTcwdLpeLN",13,140,9.846153846153847,1,0
2018-09-21 23:51:41,136,Magdalena Vieja,Mi familia cuando voy a un sushi bar y pido tenedor 👍🏻,12,54,3.5833333333333335,0,0
2018-09-21 23:51:46,281,Lima,Joaquin Phoenix como el próximo Joker me parece acertadisimo con lo soluble y volátil que es para actuar.,18,105,4.888888888888889,0,0
2018-09-21 23:51:48,1537,La victoria,Soy intolerante a la gente bruta 😂🤣🙊,7,36,4.285714285714286,0,0
2018-09-21 23:51:57,664,San Juan de Lurigancho,Lo cierto es que estoy rebajando la puta barriga de mierda,11,58,4.363636363636363,0,0
2018-09-21 23:52:18,314,Peru,"@LI3PeO @sergiomillon79 Creo que la alegoría del comunismo la hizo con el Balrog y Gandalf y su ""TU NO PASARÁS"", o eso leí una vez...",25,133,4.36,0,0
2018-09-21 23:52:39,107065,Lince,"'excarcelar' es ahora una tendencia en #Lima

https://t.co/4svnyoZwyV https://t.co/a7AKKRab0R",8,93,9.333333333333334,1,0
2018-09-21 23:52:55,378,San Borja,@LucianaPVergiu Tas inshpiradaaaa,3,33,10.333333333333334,0,0
2018-09-21 23:52:56,1537,La victoria,"@ALpinchiste Tampoco escucho esa emisora, pero ahora que dijo para que lo boten?🤔",13,81,5.3076923076923075,0,0
2018-09-21 23:53:03,35,Peru,"@SputnikMundo que tanto criticar, AQUÍ EN EL PERÚ, EN LOS HOSPITALES, LOS PACIENTES HACEN COLA DESDE LA AMANECIDA P… https://t.co/2xopPhnLCY",20,140,6.05,0,0
2018-09-21 23:53:09,429,San isidro,Descuentos en Saga y uno sin dinero. :’v,8,40,4.125,0,0
2018-09-21 23:53:25,629,La Perla,@SemaforoPeruano @Sreateguir @exitosape @EstherCapunay Es Q Phillip Quaquer ya esta comprometido Sr. K,13,102,6.923076923076923,0,0
2018-09-21 23:53:44,230,San Juan de Miraflores,"@aspauzarazuri De repente se equivocó y quiso decir: 
- Hoiga
...😁",10,66,5.0,0,0
2018-09-21 23:53:49,102,Comas,@SprintLatino @PrinceRoyce Reorgullosa de este hombre diosssss✨♥️ https://t.co/lYQqkEah6z,8,89,10.25,0,0
2018-09-21 23:53:55,1218,Lima,La Nave Producciones PROMOCIÓN S/.15 para ver la obra teatral #LasMujeresDeLosNazis sábado 22 y domingo 23 de septi… https://t.co/xilK1uesxu,19,140,6.421052631578948,1,2
